 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     6     14744856   6:14744856  0.0819672      6     13810737   6:13810737   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13810847   6:13810847   0.278689   0.00275019 
     6     14744856   6:14744856  0.0819672      6     13811273   6:13811273   0.442623   0.00896359 
     6     14744856   6:14744856  0.0819672      6     13811577   6:13811577   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13811624   6:13811624   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     13811754   6:13811754   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     13812899   6:13812899   0.278689   0.00275019 
     6     14744856   6:14744856  0.0819672      6     13813292   6:13813292   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13813672   6:13813672   0.163934     0.123873 
     6     14744856   6:14744856  0.0819672      6     13814242   6:13814242   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13814462   6:13814462   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13815003   6:13815003   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13815536   6:13815536   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13816382   6:13816382   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13816396   6:13816396   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13816608   6:13816608   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13816961   6:13816961   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13817089   6:13817089   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13818358   6:13818358   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13819016   6:13819016   0.442623   0.00896359 
     6     14744856   6:14744856  0.0819672      6     13819533   6:13819533   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13819535   6:13819535   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13819844   6:13819844   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13820076   6:13820076   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13820222   6:13820222   0.442623   0.00896359 
     6     14744856   6:14744856  0.0819672      6     13820653   6:13820653   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13821007   6:13821007   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13821133   6:13821133   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13821291   6:13821291   0.311475    0.0403912 
     6     14744856   6:14744856  0.0819672      6     13821316   6:13821316   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13821470   6:13821470   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13821965   6:13821965   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13822160   6:13822160   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13822327   6:13822327   0.311475    0.0403912 
     6     14744856   6:14744856  0.0819672      6     13822380   6:13822380   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13822647   6:13822647   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13823162   6:13823162   0.311475    0.0403912 
     6     14744856   6:14744856  0.0819672      6     13823306   6:13823306   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13823369   6:13823369   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13823619   6:13823619   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13823645   6:13823645   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13824087   6:13824087   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13824231   6:13824231   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13824481   6:13824481   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13824988   6:13824988   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13825654   6:13825654   0.311475    0.0403912 
     6     14744856   6:14744856  0.0819672      6     13826276   6:13826276   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13826632   6:13826632   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13826842   6:13826842   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13826948   6:13826948   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13827279   6:13827279   0.311475    0.0403912 
     6     14744856   6:14744856  0.0819672      6     13827774   6:13827774   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13827832   6:13827832   0.147541     0.302205 
     6     14744856   6:14744856  0.0819672      6     13828099   6:13828099   0.459016      0.10523 
     6     14744856   6:14744856  0.0819672      6     13828320   6:13828320   0.327869     0.183036 
     6     14744856   6:14744856  0.0819672      6     13828397   6:13828397   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13828399   6:13828399   0.409836     0.062004 
     6     14744856   6:14744856  0.0819672      6     13828736   6:13828736   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13828850   6:13828850   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13829361   6:13829361   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13829937   6:13829937   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13830347   6:13830347   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13830878   6:13830878   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13831358   6:13831358   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13832066   6:13832066   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13832117   6:13832117   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13832413   6:13832413   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13832617   6:13832617   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13832669   6:13832669   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13833839   6:13833839   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13834552   6:13834552   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13834719   6:13834719   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13834917   6:13834917   0.180328     0.231955 
     6     14744856   6:14744856  0.0819672      6     13835286   6:13835286   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13835603   6:13835603   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13835607   6:13835607   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13835625   6:13835625   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13835801   6:13835801   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13836369   6:13836369   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     13836811   6:13836811   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13837895   6:13837895   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     13838444   6:13838444   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13838723   6:13838723   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13838884   6:13838884   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13839011   6:13839011   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     13839098   6:13839098   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13839277   6:13839277   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13839330   6:13839330   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     13839429   6:13839429   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13839675   6:13839675   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13839993   6:13839993   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13840092   6:13840092   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13840266   6:13840266   0.442623    0.0213041 
     6     14744856   6:14744856  0.0819672      6     13840817   6:13840817   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13840995   6:13840995   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13841287   6:13841287   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13841479   6:13841479   0.295082    0.0373754 
     6     14744856   6:14744856  0.0819672      6     13841675   6:13841675   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13842009   6:13842009   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13842330   6:13842330   0.147541     0.302205 
     6     14744856   6:14744856  0.0819672      6     13842381   6:13842381   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13842871   6:13842871   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13843076   6:13843076   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13843288   6:13843288   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13843446   6:13843446   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13843655   6:13843655   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13843729   6:13843729   0.147541     0.302205 
     6     14744856   6:14744856  0.0819672      6     13843761   6:13843761   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     13844367   6:13844367   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13844371   6:13844371   0.278689     0.120708 
     6     14744856   6:14744856  0.0819672      6     13844424   6:13844424   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     13844429   6:13844429   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13844446   6:13844446   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13844457   6:13844457   0.393443    0.0579151 
     6     14744856   6:14744856  0.0819672      6     13844842   6:13844842   0.327869   0.00662456 
     6     14744856   6:14744856  0.0819672      6     13845018   6:13845018   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13845030   6:13845030   0.163934     0.263557 
     6     14744856   6:14744856  0.0819672      6     13845074   6:13845074   0.147541     0.302205 
