 CHR_A         BP_A    SNP_A      MAF_A  CHR_B         BP_B    SNP_B      MAF_B           R2 
     2        38586  2:38586   0.278689      2       133205 2:133205  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       134327 2:134327   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       134567 2:134567  0.0983607     0.282353 
     2        38586  2:38586   0.278689      2       134688 2:134688   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       135024 2:135024   0.327869     0.178624 
     2        38586  2:38586   0.278689      2       135026 2:135026   0.327869     0.178624 
     2        38586  2:38586   0.278689      2       135386 2:135386   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       136128 2:136128  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       136645 2:136645  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       136914 2:136914   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       137044 2:137044   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       137289 2:137289   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       137444 2:137444   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       137614 2:137614  0.0819672     0.120708 
     2        38586  2:38586   0.278689      2       138375 2:138375   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       138882 2:138882   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       138897 2:138897  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       139164 2:139164  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       139729 2:139729   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       139883 2:139883   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       140224 2:140224  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       140845 2:140845   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       142596 2:142596   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       142851 2:142851  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       143241 2:143241   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       143429 2:143429  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       143448 2:143448  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       143532 2:143532   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       143782 2:143782   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       144026 2:144026  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       144679 2:144679  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       146623 2:146623   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       146999 2:146999  0.0983607     0.282353 
     2        38586  2:38586   0.278689      2       147044 2:147044   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       147105 2:147105   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       147600 2:147600   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       147662 2:147662   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       147879 2:147879  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       149128 2:149128   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       150151 2:150151  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       150219 2:150219   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       150220 2:150220   0.327869     0.178624 
     2        38586  2:38586   0.278689      2       150443 2:150443   0.131148     0.058319 
     2        38586  2:38586   0.278689      2       150468 2:150468   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       150739 2:150739   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       151462 2:151462  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       151963 2:151963   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       152032 2:152032   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       152033 2:152033   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       152083 2:152083  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       152305 2:152305   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       152449 2:152449   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       152473 2:152473   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       152895 2:152895   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       155276 2:155276   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       156312 2:156312   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       156361 2:156361  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       156596 2:156596  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       156808 2:156808  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       156928 2:156928   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       157001 2:157001   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       157358 2:157358   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       158976 2:158976   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       159771 2:159771   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       160246 2:160246   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       160596 2:160596   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       160662 2:160662   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       160776 2:160776   0.147541    0.0668706 
     2        38586  2:38586   0.278689      2       160790 2:160790  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       161220 2:161220   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       161560 2:161560  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       161631 2:161631   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       162922 2:162922   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       163344 2:163344  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       163345 2:163345  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       163507 2:163507   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       163797 2:163797   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       164268 2:164268   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       165101 2:165101  0.0983607     0.282353 
     2        38586  2:38586   0.278689      2       165779 2:165779   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       165864 2:165864  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       166246 2:166246  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       166323 2:166323  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       166406 2:166406   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       167336 2:167336  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       167746 2:167746  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       167911 2:167911   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       168051 2:168051  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       168920 2:168920  0.0819672     0.120708 
     2        38586  2:38586   0.278689      2       169061 2:169061  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       169406 2:169406   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       169514 2:169514   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       169940 2:169940  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       169997 2:169997   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       170225 2:170225   0.180328     0.569412 
     2        38586  2:38586   0.278689      2       170599 2:170599   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       170666 2:170666   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       170996 2:170996  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       171139 2:171139  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       171463 2:171463   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       171847 2:171847  0.0983607     0.282353 
     2        38586  2:38586   0.278689      2       172196 2:172196   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       172372 2:172372  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       172493 2:172493  0.0983607     0.282353 
     2        38586  2:38586   0.278689      2       173056 2:173056   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       173275 2:173275   0.295082     0.230114 
     2        38586  2:38586   0.278689      2       173551 2:173551   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       173734 2:173734  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       173985 2:173985   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       174327 2:174327   0.327869     0.178624 
