 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     1      2535189   1:2535189   0.131148      1      2264993   1:2264993   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2265129   1:2265129   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2265598   1:2265598  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2265955   1:2265955  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2266031   1:2266031   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2266494   1:2266494   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2266820   1:2266820   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2268669   1:2268669   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2268794   1:2268794   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2268849   1:2268849  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2269604   1:2269604   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2269923   1:2269923   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2270123   1:2270123   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2270286   1:2270286   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2270595   1:2270595   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2270598   1:2270598   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2271040   1:2271040   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2271882   1:2271882   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2272114   1:2272114  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2272978   1:2272978  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2273911   1:2273911  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2274031   1:2274031   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2274268   1:2274268   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2274752   1:2274752   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2275427   1:2275427   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2275900   1:2275900   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2276064   1:2276064   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2276296   1:2276296   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2276341   1:2276341  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2276429   1:2276429   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2276443   1:2276443   0.311475    0.0250154 
     1      2535189   1:2535189   0.131148      1      2276500   1:2276500   0.295082   0.00147482 
     1      2535189   1:2535189   0.131148      1      2276698   1:2276698  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2278049   1:2278049   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2278450   1:2278450   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2279214   1:2279214   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2279334   1:2279334   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2279459   1:2279459    0.47541    0.0743153 
     1      2535189   1:2535189   0.131148      1      2279534   1:2279534   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2279584   1:2279584    0.47541    0.0743153 
     1      2535189   1:2535189   0.131148      1      2280193   1:2280193  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2280199   1:2280199  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2280239   1:2280239   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2281030   1:2281030   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2281119   1:2281119   0.459016    0.0514682 
     1      2535189   1:2535189   0.131148      1      2281433   1:2281433   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2281752   1:2281752  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2281833   1:2281833   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2281842   1:2281842  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2282121   1:2282121  0.0655738   0.00869952 
     1      2535189   1:2535189   0.131148      1      2282245   1:2282245  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2282340   1:2282340   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2283653   1:2283653  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2283702   1:2283702  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2283970   1:2283970   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2284167   1:2284167   0.245902  1.36724e-05 
     1      2535189   1:2535189   0.131148      1      2284168   1:2284168   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2284272   1:2284272   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2284282   1:2284282  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2284631   1:2284631   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2284719   1:2284719    0.42623     0.112129 
     1      2535189   1:2535189   0.131148      1      2284924   1:2284924   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2284930   1:2284930   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2285412   1:2285412  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2285879   1:2285879    0.42623     0.112129 
     1      2535189   1:2535189   0.131148      1      2286208   1:2286208   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2287254   1:2287254  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2287278   1:2287278   0.196721   0.00271146 
     1      2535189   1:2535189   0.131148      1      2287456   1:2287456   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2288205   1:2288205  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2288624   1:2288624  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2290261   1:2290261   0.459016   0.00102099 
     1      2535189   1:2535189   0.131148      1      2291174   1:2291174   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2291278   1:2291278  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2291867   1:2291867   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2291968   1:2291968   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2292575   1:2292575   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2292604   1:2292604   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2293035   1:2293035   0.344262    0.0162174 
     1      2535189   1:2535189   0.131148      1      2293366   1:2293366  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2295099   1:2295099  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2295276   1:2295276   0.344262    0.0162174 
     1      2535189   1:2535189   0.131148      1      2296007   1:2296007   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2296795   1:2296795   0.393443    0.0130142 
     1      2535189   1:2535189   0.131148      1      2297044   1:2297044  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2297075   1:2297075   0.393443    0.0130142 
     1      2535189   1:2535189   0.131148      1      2297220   1:2297220   0.114754     0.220525 
     1      2535189   1:2535189   0.131148      1      2297250   1:2297250   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2297356   1:2297356  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2297636   1:2297636  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2297690   1:2297690   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2297780   1:2297780  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2298641   1:2298641  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2298738   1:2298738   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2299656   1:2299656   0.229508   0.00932285 
     1      2535189   1:2535189   0.131148      1      2299738   1:2299738   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2299743   1:2299743  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2300013   1:2300013   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2300157   1:2300157   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2300192   1:2300192   0.393443    0.0130142 
     1      2535189   1:2535189   0.131148      1      2300274   1:2300274   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2300961   1:2300961  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2301872   1:2301872   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2302162   1:2302162   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2303679   1:2303679   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2304226   1:2304226   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2304370   1:2304370  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2305689   1:2305689   0.393443    0.0130142 
     1      2535189   1:2535189   0.131148      1      2305774   1:2305774   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2306103   1:2306103   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2308253   1:2308253   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2308312   1:2308312   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2308854   1:2308854  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2309623   1:2309623   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2310074   1:2310074   0.409836  0.000757338 
     1      2535189   1:2535189   0.131148      1      2310341   1:2310341   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2310690   1:2310690   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2310939   1:2310939   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2311184   1:2311184   0.196721    0.0369657 
